date,Inflation,Labour,Financial,Monetary,Real,country,RECESSION
2022-11-01,,45.416666666666664,89.16666666666667,100.0,51.24999999999999,CAN,0
2022-11-01,54.58333333333333,77.91666666666667,85.0,100.0,85.0,USA,0
2022-11-01,75.0,48.75,77.5,99.16666666666667,69.58333333333333,DEU,1
2022-11-01,55.00000000000001,62.916666666666664,80.41666666666667,100.0,72.5,GBR,0
2022-12-01,52.916666666666664,78.33333333333333,84.58333333333333,100.0,84.58333333333333,USA,0
2022-12-01,64.58333333333334,57.91666666666667,68.75,99.16666666666667,54.166666666666664,FRA,0
2022-12-01,74.16666666666667,28.749999999999996,69.58333333333333,99.16666666666667,42.5,DEU,1
2022-12-01,,55.833333333333336,88.75,100.0,65.0,CAN,0
2022-12-01,37.916666666666664,77.5,76.25,20.398009950248756,77.08333333333334,JPN,0
2022-12-01,,10.833333333333334,91.25,100.0,14.583333333333334,AUS,0
2022-12-01,53.75,72.5,77.08333333333334,100.0,81.25,GBR,0
2023-01-01,78.33333333333333,70.83333333333334,62.5,98.75,88.33333333333333,DEU,1
2023-01-01,52.083333333333336,60.416666666666664,74.16666666666667,99.16666666666667,45.416666666666664,GBR,0
2023-01-01,,47.083333333333336,87.5,99.58333333333333,60.416666666666664,CAN,0
2023-01-01,,25.416666666666664,92.5,100.0,34.166666666666664,AUS,0
2023-01-01,64.58333333333334,57.91666666666667,69.16666666666667,99.16666666666667,52.083333333333336,FRA,0
2023-01-01,37.5,67.91666666666667,75.41666666666667,17.326732673267326,71.66666666666667,JPN,0
2023-01-01,51.66666666666667,73.75,84.58333333333333,99.16666666666667,77.5,USA,0
2023-02-01,76.66666666666667,57.08333333333333,60.0,98.75,68.33333333333333,DEU,1
2023-02-01,,60.416666666666664,92.5,99.58333333333333,80.0,AUS,0
2023-02-01,49.166666666666664,77.91666666666667,84.58333333333333,98.75,82.91666666666667,USA,0
2023-02-01,,61.66666666666667,86.66666666666667,98.75,63.74999999999999,CAN,0
2023-02-01,49.166666666666664,77.5,69.58333333333333,98.75,72.91666666666666,GBR,0
2023-02-01,37.083333333333336,73.75,72.08333333333333,19.21182266009852,52.083333333333336,JPN,0
2023-02-01,62.5,50.83333333333333,69.58333333333333,98.75,45.0,FRA,0
2023-03-01,,61.66666666666667,86.25,97.5,64.16666666666667,CAN,0
2023-03-01,60.416666666666664,74.58333333333333,69.16666666666667,99.16666666666667,85.41666666666666,FRA,0
2023-03-01,43.75,82.91666666666667,84.16666666666667,98.33333333333333,88.33333333333333,USA,0
2023-03-01,,60.0,92.5,100.0,76.25,AUS,0
2023-03-01,36.666666666666664,83.75,69.16666666666667,29.411764705882355,52.083333333333336,JPN,0
2023-03-01,68.33333333333333,39.58333333333333,62.5,99.58333333333333,51.24999999999999,DEU,1
2023-03-01,47.083333333333336,72.08333333333333,63.33333333333333,98.33333333333333,65.41666666666667,GBR,0
2023-04-01,59.166666666666664,53.75,68.75,99.16666666666667,36.25,FRA,0
2023-04-01,38.333333333333336,77.91666666666667,56.25,98.75,68.33333333333333,GBR,0
2023-04-01,36.25,85.83333333333333,67.5,27.31707317073171,77.5,JPN,0
2023-04-01,67.91666666666667,75.83333333333333,70.41666666666667,99.58333333333333,80.0,DEU,1
2023-04-01,,57.49999999999999,92.91666666666667,99.58333333333333,60.0,AUS,0
2023-04-01,,58.333333333333336,85.41666666666666,96.66666666666667,57.49999999999999,CAN,0
2023-04-01,44.583333333333336,82.5,82.91666666666667,98.33333333333333,88.33333333333333,USA,0
2023-05-01,,28.333333333333332,93.33333333333333,99.16666666666667,31.666666666666664,AUS,0
2023-05-01,61.25000000000001,69.58333333333333,79.16666666666666,99.58333333333333,70.0,DEU,1
2023-05-01,38.333333333333336,80.83333333333333,52.5,97.5,71.66666666666667,GBR,0
2023-05-01,35.833333333333336,38.333333333333336,65.41666666666667,13.592233009708737,6.666666666666667,JPN,0
2023-05-01,,65.83333333333333,85.0,96.25,66.25,CAN,0
2023-05-01,56.666666666666664,66.66666666666666,65.83333333333333,98.75,64.58333333333334,FRA,0
2023-05-01,43.333333333333336,80.83333333333333,81.66666666666667,96.66666666666667,85.41666666666666,USA,0
2023-06-01,34.166666666666664,83.33333333333334,49.583333333333336,97.08333333333333,63.33333333333333,GBR,0
2023-06-01,35.41666666666667,75.83333333333333,64.58333333333334,9.178743961352657,64.16666666666667,JPN,0
2023-06-01,,47.91666666666667,93.33333333333333,96.66666666666667,42.083333333333336,AUS,0
2023-06-01,,67.08333333333333,84.58333333333333,95.83333333333334,58.75,CAN,0
2023-06-01,55.41666666666667,60.416666666666664,64.58333333333334,98.33333333333333,53.333333333333336,FRA,0
2023-06-01,42.083333333333336,80.41666666666667,78.75,95.83333333333334,83.33333333333334,USA,0
2023-06-01,62.916666666666664,53.333333333333336,85.41666666666666,98.75,48.333333333333336,DEU,1
2023-07-01,61.66666666666667,78.75,87.91666666666667,97.5,84.58333333333333,DEU,0
2023-07-01,28.333333333333332,82.91666666666667,49.166666666666664,98.33333333333333,64.16666666666667,GBR,1
2023-07-01,43.333333333333336,78.33333333333333,75.0,94.58333333333333,79.58333333333333,USA,0
2023-07-01,,52.916666666666664,93.75,94.58333333333333,36.25,AUS,0
2023-07-01,35.41666666666667,85.41666666666666,63.33333333333333,6.730769230769231,65.0,JPN,0
2023-07-01,,68.75,84.16666666666667,95.41666666666667,59.583333333333336,CAN,0
2023-07-01,55.00000000000001,77.5,62.916666666666664,95.83333333333334,52.5,FRA,0
2023-08-01,35.0,87.91666666666667,62.083333333333336,6.698564593301436,88.33333333333333,JPN,0
2023-08-01,28.749999999999996,75.41666666666667,47.91666666666667,96.25,62.916666666666664,GBR,1
2023-08-01,60.83333333333333,51.66666666666667,87.91666666666667,95.41666666666667,33.33333333333333,DEU,0
2023-08-01,55.833333333333336,91.66666666666666,62.916666666666664,95.41666666666667,87.91666666666667,FRA,0
2023-08-01,,65.83333333333333,84.16666666666667,94.58333333333333,60.416666666666664,CAN,0
2023-08-01,44.166666666666664,78.33333333333333,73.75,93.75,78.33333333333333,USA,0
2023-08-01,,74.16666666666667,92.5,91.25,72.08333333333333,AUS,0
2023-09-01,56.25,85.83333333333333,61.66666666666667,94.58333333333333,61.25000000000001,FRA,0
2023-09-01,28.333333333333332,51.24999999999999,47.083333333333336,94.58333333333333,29.583333333333332,GBR,1
2023-09-01,44.583333333333336,77.08333333333334,72.5,91.25,71.25,USA,0
2023-09-01,51.24999999999999,86.66666666666667,85.41666666666666,94.58333333333333,89.58333333333334,DEU,0
2023-09-01,34.583333333333336,79.16666666666666,64.16666666666667,7.142857142857142,60.83333333333333,JPN,0
2023-09-01,,52.5,91.66666666666666,85.41666666666666,44.166666666666664,AUS,0
2023-09-01,,67.91666666666667,84.58333333333333,94.16666666666667,64.16666666666667,CAN,0
2023-10-01,44.166666666666664,81.66666666666667,73.33333333333333,80.0,79.16666666666666,USA,0
2023-10-01,26.25,65.83333333333333,44.166666666666664,94.16666666666667,58.333333333333336,GBR,1
2023-10-01,48.333333333333336,82.08333333333333,80.41666666666667,93.75,81.66666666666667,DEU,0
2023-10-01,34.166666666666664,75.41666666666667,65.41666666666667,5.213270142180095,67.5,JPN,0
2023-10-01,,67.91666666666667,84.58333333333333,93.33333333333333,57.08333333333333,CAN,0
2023-10-01,,30.0,90.0,75.83333333333333,8.75,AUS,0
2023-10-01,52.916666666666664,79.58333333333333,62.083333333333336,93.75,37.5,FRA,0
2023-11-01,46.25,87.5,74.16666666666667,93.33333333333333,80.83333333333333,DEU,0
2023-11-01,26.25,67.91666666666667,43.333333333333336,94.16666666666667,70.0,GBR,1
2023-11-01,44.583333333333336,75.41666666666667,71.25,74.58333333333333,70.83333333333334,USA,0
2023-11-01,33.75,81.25,67.5,12.264150943396226,49.166666666666664,JPN,0
2023-11-01,51.66666666666667,85.41666666666666,61.66666666666667,93.33333333333333,47.91666666666667,FRA,0
2023-11-01,,40.416666666666664,87.91666666666667,81.66666666666667,15.0,AUS,0
2023-11-01,,79.16666666666666,82.5,93.33333333333333,75.41666666666667,CAN,0
2023-12-01,,65.41666666666667,80.41666666666667,93.75,47.5,CAN,0
2023-12-01,26.666666666666668,69.58333333333333,41.66666666666667,93.75,59.583333333333336,GBR,1
2023-12-01,33.75,81.25,67.5,23.943661971830984,67.5,JPN,0
2023-12-01,45.83333333333333,72.91666666666666,68.75,78.75,61.66666666666667,USA,0
2023-12-01,50.416666666666664,92.08333333333333,69.58333333333333,94.16666666666667,93.75,DEU,0
2023-12-01,52.083333333333336,87.91666666666667,61.66666666666667,94.16666666666667,60.416666666666664,FRA,0
2023-12-01,,72.08333333333333,85.0,87.91666666666667,50.416666666666664,AUS,0
2024-01-01,,73.33333333333333,78.33333333333333,91.25,68.75,CAN,0
2024-01-01,26.666666666666668,69.58333333333333,40.0,92.08333333333333,60.83333333333333,GBR,0
2024-01-01,,30.0,80.83333333333333,85.41666666666666,7.916666666666666,AUS,0
2024-01-01,33.75,87.08333333333333,62.916666666666664,7.943925233644859,88.75,JPN,0
2024-01-01,45.416666666666664,84.58333333333333,64.16666666666667,92.5,69.58333333333333,DEU,0
2024-01-01,50.416666666666664,87.08333333333333,63.74999999999999,92.08333333333333,40.0,FRA,0
2024-01-01,45.416666666666664,85.41666666666666,63.33333333333333,72.91666666666666,87.08333333333333,USA,0
2024-02-01,50.0,78.75,64.58333333333334,89.16666666666667,30.833333333333336,FRA,0
2024-02-01,25.0,67.91666666666667,36.25,90.41666666666667,53.333333333333336,GBR,0
2024-02-01,33.75,87.91666666666667,56.25,8.372093023255815,92.08333333333333,JPN,0
2024-02-01,,72.5,74.58333333333333,85.0,66.66666666666666,CAN,0
2024-02-01,45.0,87.91666666666667,59.166666666666664,91.66666666666666,76.66666666666667,DEU,0
2024-02-01,,20.833333333333336,76.25,82.5,7.916666666666666,AUS,0
2024-02-01,45.83333333333333,81.66666666666667,60.416666666666664,68.75,82.91666666666667,USA,0
2024-03-01,,75.41666666666667,68.75,84.58333333333333,67.91666666666667,CAN,0
2024-03-01,25.833333333333336,71.66666666666667,32.916666666666664,90.0,49.583333333333336,GBR,0
2024-03-01,49.166666666666664,83.75,70.83333333333334,86.25,61.25000000000001,FRA,0
2024-03-01,,50.416666666666664,69.58333333333333,81.66666666666667,30.833333333333336,AUS,0
2024-03-01,33.33333333333333,72.08333333333333,47.083333333333336,43.51851851851852,65.83333333333333,JPN,0
2024-03-01,45.416666666666664,92.91666666666667,55.00000000000001,90.0,94.58333333333333,DEU,0
2024-03-01,50.416666666666664,77.91666666666667,59.166666666666664,67.08333333333333,72.91666666666666,USA,0
2024-04-01,48.75,61.66666666666667,77.08333333333334,81.25,32.5,FRA,0
2024-04-01,50.0,81.25,59.166666666666664,65.0,78.33333333333333,USA,0
2024-04-01,33.33333333333333,82.5,42.916666666666664,25.806451612903224,71.66666666666667,JPN,0
2024-04-01,,16.25,62.083333333333336,77.08333333333334,5.0,AUS,0
2024-04-01,45.416666666666664,76.25,52.5,83.75,32.5,DEU,0
2024-04-01,,75.41666666666667,65.83333333333333,82.08333333333333,68.75,CAN,0
2024-04-01,22.916666666666664,71.25,27.916666666666668,88.75,55.41666666666667,GBR,0
2024-05-01,49.166666666666664,79.58333333333333,78.33333333333333,79.16666666666666,73.33333333333333,FRA,0
2024-05-01,33.33333333333333,85.41666666666666,43.333333333333336,25.688073394495415,77.5,JPN,0
2024-05-01,21.25,62.083333333333336,24.166666666666668,87.5,62.916666666666664,GBR,0
2024-05-01,48.75,92.5,52.083333333333336,76.25,88.33333333333333,DEU,0
2024-05-01,55.00000000000001,77.08333333333334,60.83333333333333,64.58333333333334,73.33333333333333,USA,0
2024-05-01,,38.75,52.5,71.66666666666667,14.166666666666666,AUS,0
2024-05-01,,70.83333333333334,63.33333333333333,78.75,51.24999999999999,CAN,0
2024-06-01,24.166666666666668,70.41666666666667,23.333333333333332,83.33333333333334,82.91666666666667,GBR,0
2024-06-01,33.33333333333333,86.66666666666667,48.333333333333336,30.136986301369863,88.75,JPN,0
2024-06-01,50.416666666666664,85.41666666666666,80.0,67.5,78.75,FRA,0
2024-06-01,47.5,87.08333333333333,52.5,71.25,63.33333333333333,DEU,0
2024-06-01,59.583333333333336,79.58333333333333,62.5,63.74999999999999,75.41666666666667,USA,0
2024-06-01,,59.166666666666664,46.25,69.16666666666667,33.75,AUS,0
2024-06-01,,75.0,55.833333333333336,70.0,70.0,CAN,0
2024-07-01,,72.5,47.91666666666667,59.166666666666664,60.0,CAN,0
2024-07-01,51.24999999999999,67.5,80.41666666666667,59.166666666666664,28.333333333333332,FRA,0
2024-07-01,49.166666666666664,86.66666666666667,55.41666666666667,65.83333333333333,61.66666666666667,DEU,0
2024-07-01,32.916666666666664,72.91666666666666,58.333333333333336,35.0,30.833333333333336,JPN,0
2024-07-01,,16.25,42.083333333333336,69.16666666666667,4.166666666666666,AUS,0
2024-07-01,58.333333333333336,83.75,61.66666666666667,63.74999999999999,83.33333333333334,USA,0
2024-07-01,29.166666666666668,56.25,23.75,74.16666666666667,65.41666666666667,GBR,0
2024-08-01,48.333333333333336,58.75,79.16666666666666,55.833333333333336,26.25,FRA,0
2024-08-01,32.916666666666664,73.75,72.08333333333333,90.04524886877829,75.0,JPN,0
2024-08-01,,67.08333333333333,41.25,75.83333333333333,42.5,AUS,0
2024-08-01,51.66666666666667,78.75,57.91666666666667,62.916666666666664,75.41666666666667,USA,0
2024-08-01,29.583333333333332,63.33333333333333,25.833333333333336,70.41666666666667,54.166666666666664,GBR,0
2024-08-01,45.416666666666664,92.91666666666667,59.166666666666664,64.58333333333334,94.58333333333333,DEU,0
2024-08-01,,73.33333333333333,40.416666666666664,49.166666666666664,56.25,CAN,0
2024-09-01,,59.583333333333336,41.25,79.16666666666666,38.333333333333336,AUS,0
2024-09-01,48.75,87.5,62.083333333333336,56.25,76.66666666666667,DEU,0
2024-09-01,45.83333333333333,70.83333333333334,77.08333333333334,50.416666666666664,54.58333333333333,FRA,0
2024-09-01,,66.25,34.583333333333336,41.25,49.583333333333336,CAN,0
2024-09-01,26.666666666666668,55.833333333333336,31.25,69.16666666666667,36.25,GBR,0
2024-09-01,32.916666666666664,54.166666666666664,79.58333333333333,82.88288288288288,52.083333333333336,JPN,0
2024-09-01,49.583333333333336,75.0,50.83333333333333,59.583333333333336,71.25,USA,0
2024-10-01,,62.5,27.916666666666668,20.0,45.0,CAN,0
2024-10-01,56.666666666666664,69.58333333333333,41.25,40.416666666666664,63.33333333333333,USA,0
2024-10-01,32.5,58.333333333333336,37.5,59.166666666666664,39.58333333333333,GBR,0
2024-10-01,56.666666666666664,78.33333333333333,64.16666666666667,37.083333333333336,62.083333333333336,DEU,0
2024-10-01,,29.583333333333332,42.5,68.33333333333333,10.0,AUS,0
2024-10-01,47.083333333333336,61.66666666666667,75.83333333333333,31.25,61.25000000000001,FRA,0
2024-10-01,32.5,59.166666666666664,81.66666666666667,82.51121076233184,19.166666666666668,JPN,0
2024-11-01,59.166666666666664,71.25,35.41666666666667,32.916666666666664,61.66666666666667,USA,0
2024-11-01,47.91666666666667,65.41666666666667,71.25,20.0,64.58333333333334,FRA,0
2024-11-01,59.166666666666664,83.75,64.16666666666667,23.333333333333332,76.66666666666667,DEU,0
2024-11-01,32.5,75.0,82.5,89.73214285714286,80.0,JPN,0
2024-11-01,,54.58333333333333,25.0,18.333333333333332,21.666666666666668,CAN,0
2024-11-01,38.333333333333336,78.75,42.916666666666664,51.24999999999999,70.0,GBR,0
2024-11-01,,55.00000000000001,45.83333333333333,62.916666666666664,45.416666666666664,AUS,0
2024-12-01,47.083333333333336,51.24999999999999,62.5,17.5,59.583333333333336,FRA,0
2024-12-01,60.0,88.33333333333333,60.83333333333333,20.833333333333336,82.91666666666667,DEU,0
2024-12-01,38.333333333333336,61.25000000000001,45.0,51.66666666666667,47.083333333333336,GBR,0
2024-12-01,,64.58333333333334,28.333333333333332,15.833333333333332,49.583333333333336,CAN,0
2024-12-01,32.083333333333336,80.0,82.5,85.77777777777777,72.08333333333333,JPN,0
2024-12-01,59.166666666666664,66.25,31.666666666666664,30.416666666666664,52.5,USA,0
2024-12-01,,24.583333333333332,47.91666666666667,67.5,12.083333333333334,AUS,0
2025-01-01,61.25000000000001,66.66666666666666,37.916666666666664,17.5,55.41666666666667,USA,0
2025-01-01,,50.0,35.0,13.750000000000002,18.333333333333332,CAN,0
2025-01-01,31.666666666666664,14.166666666666666,81.25,97.34513274336283,3.3333333333333335,JPN,0
2025-01-01,62.5,83.75,56.666666666666664,13.750000000000002,70.0,DEU,0
2025-01-01,,25.0,49.166666666666664,60.0,12.083333333333334,AUS,0
2025-01-01,50.416666666666664,59.583333333333336,57.91666666666667,8.75,66.25,FRA,0
2025-01-01,43.333333333333336,54.58333333333333,43.75,41.66666666666667,41.25,GBR,0
2025-02-01,31.25,0.8333333333333334,80.83333333333333,94.7136563876652,1.25,JPN,0
2025-02-01,,54.58333333333333,41.66666666666667,12.916666666666668,38.75,CAN,0
2025-02-01,65.0,89.16666666666667,50.83333333333333,10.833333333333334,81.25,DEU,0
2025-02-01,59.583333333333336,67.08333333333333,46.666666666666664,24.583333333333332,57.08333333333333,USA,0
2025-02-01,,47.5,49.583333333333336,55.41666666666667,25.0,AUS,0
2025-02-01,45.0,55.833333333333336,40.0,40.0,42.083333333333336,GBR,0
2025-02-01,44.166666666666664,78.75,52.5,8.333333333333332,67.5,FRA,0
2025-03-01,,34.166666666666664,48.75,50.83333333333333,17.5,AUS,0
2025-03-01,,55.00000000000001,47.083333333333336,10.833333333333334,39.58333333333333,CAN,0
2025-03-01,30.833333333333336,62.083333333333336,79.58333333333333,90.78947368421053,51.24999999999999,JPN,0
2025-03-01,50.83333333333333,63.74999999999999,54.166666666666664,27.083333333333332,45.83333333333333,USA,0
2025-03-01,45.83333333333333,75.0,52.916666666666664,7.916666666666666,34.583333333333336,FRA,0
2025-03-01,40.833333333333336,48.75,34.583333333333336,38.333333333333336,33.75,GBR,0
2025-03-01,67.91666666666667,73.33333333333333,44.166666666666664,10.0,51.24999999999999,DEU,0
2025-04-01,,62.5,48.333333333333336,10.416666666666668,51.66666666666667,CAN,0
2025-04-01,46.666666666666664,77.91666666666667,55.41666666666667,7.916666666666666,47.5,FRA,0
2025-04-01,54.166666666666664,59.166666666666664,29.583333333333332,29.583333333333332,44.166666666666664,GBR,0
2025-04-01,,42.5,45.0,50.83333333333333,40.0,AUS,0
2025-04-01,50.416666666666664,63.74999999999999,58.333333333333336,27.500000000000004,46.666666666666664,USA,0
2025-04-01,66.25,83.33333333333334,39.58333333333333,10.0,71.66666666666667,DEU,0
2025-04-01,30.833333333333336,67.91666666666667,77.5,89.95633187772926,64.58333333333334,JPN,0
2025-05-01,63.33333333333333,70.83333333333334,35.833333333333336,8.75,46.666666666666664,DEU,0
2025-05-01,,60.416666666666664,43.75,10.416666666666668,49.583333333333336,CAN,0
2025-05-01,,64.16666666666667,40.0,30.0,59.166666666666664,AUS,0
2025-05-01,30.416666666666664,60.83333333333333,70.83333333333334,79.56521739130434,49.166666666666664,JPN,0
2025-05-01,53.333333333333336,71.66666666666667,57.49999999999999,20.416666666666668,66.25,USA,0
